Distance,CQI
712.56,6.0
712.56,8.0
712.56,8.0
712.56,8.0
712.56,6.0
712.56,8.0
712.56,8.0
712.56,8.0
712.56,7.0
712.56,7.0
712.56,7.0
712.56,7.0
712.56,7.0
712.56,7.0
712.56,7.0
712.56,7.0
712.56,7.0
712.56,7.0
712.56,7.0
712.56,7.0
712.56,7.0
712.56,7.0
539.35,5.0
539.35,5.0
712.56,5.0
712.56,4.0
712.56,4.0
712.56,4.0
712.56,4.0
712.56,4.0
1009.18,6.0
1009.18,6.0
1009.18,6.0
1009.18,6.0
1009.18,7.0
1009.18,4.0
1009.18,4.0
1009.18,5.0
539.35,6.0
539.35,8.0
539.35,8.0
539.35,5.0
539.35,5.0
539.35,5.0
1009.18,2.0
1009.18,8.0
7595.42,8.0
7595.42,6.0
539.35,2.0
539.35,10.0
539.35,5.0
539.35,4.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,4.0
7595.42,4.0
539.35,2.0
539.35,7.0
539.35,8.0
539.35,8.0
539.35,8.0
539.35,10.0
539.35,10.0
539.35,10.0
539.35,10.0
539.35,5.0
539.35,6.0
539.35,6.0
539.35,7.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,4.0
539.35,4.0
539.35,4.0
539.35,4.0
539.35,4.0
539.35,5.0
539.35,5.0
539.35,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,6.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,5.0
712.56,3.0
712.56,3.0
712.56,3.0
712.56,6.0
712.56,6.0
712.56,5.0
712.56,3.0
712.56,3.0
712.56,4.0
712.56,4.0
712.56,1.0
1009.18,6.0
1009.18,5.0
1009.18,3.0
1009.18,2.0
539.35,4.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,5.0
7595.42,2.0
7595.42,2.0
7595.42,6.0
7595.42,6.0
7595.42,5.0
7595.42,4.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,1.0
7595.42,2.0
539.35,6.0
539.35,5.0
539.35,6.0
539.35,6.0
539.35,6.0
539.35,6.0
539.35,6.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,4.0
539.35,4.0
539.35,4.0
539.35,4.0
539.35,4.0
539.35,5.0
539.35,4.0
539.35,4.0
539.35,2.0
7595.42,2.0
7595.42,7.0
7595.42,8.0
7595.42,8.0
7595.42,8.0
7595.42,7.0
7595.42,7.0
7595.42,7.0
7595.42,8.0
7595.42,8.0
7595.42,8.0
7595.42,9.0
7595.42,9.0
7595.42,8.0
7595.42,8.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,6.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,6.0
7595.42,7.0
7595.42,2.0
7595.42,6.0
1009.18,8.0
1009.18,7.0
1009.18,7.0
1009.18,7.0
1009.18,7.0
1009.18,7.0
1009.18,4.0
1009.18,8.0
1009.18,5.0
1009.18,4.0
7595.42,4.0
7595.42,4.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,4.0
7595.42,4.0
7595.42,4.0
7595.42,4.0
7595.42,4.0
7595.42,4.0
1009.18,4.0
1009.18,4.0
1009.18,4.0
1009.18,1.0
1009.18,1.0
1009.18,1.0
1009.18,1.0
1009.18,4.0
7595.42,4.0
7595.42,4.0
7595.42,4.0
7595.42,5.0
7595.42,5.0
7595.42,5.0
7595.42,4.0
7595.42,4.0
7595.42,3.0
7595.42,2.0
539.35,5.0
539.35,6.0
539.35,6.0
539.35,6.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,2.0
7595.42,2.0
7595.42,2.0
539.35,2.0
539.35,2.0
539.35,5.0
539.35,4.0
539.35,6.0
539.35,7.0
539.35,7.0
539.35,4.0
539.35,4.0
539.35,4.0
539.35,4.0
539.35,4.0
539.35,6.0
539.35,6.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,5.0
539.35,4.0
539.35,4.0
539.35,4.0
539.35,7.0
539.35,8.0
539.35,4.0
539.35,3.0
539.35,7.0
539.35,5.0
539.35,5.0
7595.42,2.0
7595.42,2.0
7595.42,2.0
8650.719999999998,3.0
8650.719999999998,3.0
8650.719999999998,1.0
8650.719999999998,4.0
8650.719999999998,5.0
8650.719999999998,5.0
8650.719999999998,6.0
8650.719999999998,6.0
8650.719999999998,7.0
8650.719999999998,7.0
8650.719999999998,7.0
8650.719999999998,7.0
8650.719999999998,7.0
8650.719999999998,9.0
8650.719999999998,8.0
8650.719999999998,8.0
8650.719999999998,8.0
8650.719999999998,8.0
8650.719999999998,8.0
8650.719999999998,5.0
658.28,12.0
658.28,12.0
647.97,12.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,6.0
647.97,6.0
647.97,6.0
647.97,6.0
647.97,8.0
647.97,8.0
647.97,8.0
647.97,7.0
647.97,12.0
647.97,12.0
647.97,12.0
647.97,12.0
647.97,12.0
647.97,6.0
182.05,8.0
182.05,9.0
647.97,10.0
647.97,8.0
647.97,8.0
647.97,11.0
647.97,11.0
647.97,10.0
647.97,6.0
647.97,11.0
647.97,11.0
647.97,11.0
647.97,10.0
647.97,9.0
647.97,9.0
647.97,9.0
647.97,9.0
647.97,9.0
647.97,11.0
647.97,11.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,10.0
647.97,9.0
647.97,9.0
647.97,8.0
647.97,8.0
647.97,8.0
647.97,8.0
647.97,8.0
647.97,8.0
647.97,8.0
647.97,7.0
647.97,8.0
647.97,8.0
647.97,7.0
647.97,7.0
647.97,8.0
647.97,8.0
647.97,7.0
647.97,8.0
647.97,7.0
647.97,7.0
647.97,7.0
647.97,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,11.0
182.05,7.0
182.05,6.0
338.15,6.0
338.15,8.0
182.05,8.0
182.05,8.0
182.05,9.0
182.05,8.0
182.05,8.0
182.05,6.0
182.05,10.0
182.05,8.0
182.05,9.0
182.05,9.0
182.05,9.0
182.05,9.0
182.05,9.0
182.05,7.0
182.05,7.0
182.05,12.0
182.05,10.0
182.05,10.0
182.05,8.0
182.05,8.0
182.05,9.0
182.05,9.0
182.05,9.0
182.05,9.0
182.05,11.0
182.05,9.0
182.05,9.0
182.05,5.0
182.05,8.0
182.05,8.0
182.05,8.0
182.05,12.0
182.05,8.0
182.05,8.0
182.05,8.0
182.05,8.0
182.05,8.0
182.05,4.0
182.05,4.0
182.05,10.0
182.05,10.0
182.05,10.0
182.05,10.0
182.05,10.0
182.05,10.0
182.05,9.0
338.15,6.0
338.15,6.0
182.05,11.0
182.05,8.0
182.05,8.0
182.05,8.0
182.05,8.0
182.05,8.0
182.05,11.0
182.05,12.0
182.05,11.0
182.05,10.0
182.05,11.0
182.05,12.0
182.05,13.0
182.05,13.0
182.05,10.0
182.05,10.0
182.05,12.0
182.05,10.0
182.05,9.0
182.05,12.0
182.05,12.0
182.05,11.0
182.05,11.0
182.05,11.0
182.05,11.0
182.05,14.0
182.05,12.0
182.05,10.0
182.05,10.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,11.0
182.05,11.0
182.05,11.0
182.05,12.0
182.05,11.0
182.05,11.0
182.05,11.0
182.05,11.0
182.05,11.0
182.05,9.0
182.05,9.0
182.05,9.0
182.05,12.0
182.05,12.0
182.05,11.0
182.05,12.0
182.05,10.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,11.0
182.05,11.0
338.15,6.0
338.15,2.0
182.05,2.0
182.05,10.0
182.05,10.0
182.05,10.0
182.05,11.0
182.05,11.0
182.05,9.0
182.05,9.0
182.05,9.0
182.05,10.0
182.05,12.0
182.05,12.0
182.05,13.0
182.05,10.0
182.05,10.0
182.05,12.0
182.05,12.0
182.05,10.0
182.05,12.0
182.05,11.0
182.05,12.0
182.05,13.0
182.05,13.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,11.0
182.05,10.0
182.05,11.0
182.05,11.0
182.05,11.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,7.0
182.05,11.0
182.05,11.0
182.05,11.0
182.05,11.0
182.05,9.0
182.05,9.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,12.0
182.05,10.0
182.05,10.0
182.05,10.0
182.05,10.0
182.05,10.0
182.05,10.0
182.05,10.0
182.05,10.0
182.05,11.0
182.05,12.0
182.05,8.0
182.05,8.0
182.05,11.0
182.05,12.0
182.05,12.0
182.05,9.0
182.05,8.0
182.05,9.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,8.0
182.05,6.0
182.05,7.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,7.0
182.05,7.0
182.05,9.0
182.05,9.0
182.05,8.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,9.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,9.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,7.0
182.05,6.0
182.05,6.0
74315.64999999998,12.0
74315.64999999998,12.0
74315.64999999998,5.0
74315.64999999998,6.0
647.97,6.0
647.97,7.0
647.97,8.0
647.97,9.0
647.97,9.0
647.97,9.0
647.97,9.0
647.97,9.0
647.97,10.0
647.97,11.0
647.97,11.0
647.97,11.0
647.97,11.0
647.97,8.0
647.97,8.0
647.97,9.0
647.97,9.0
647.97,7.0
647.97,9.0
647.97,8.0
647.97,9.0
647.97,9.0
647.97,7.0
647.97,7.0
647.97,8.0
647.97,3.0
202.14,8.0
202.14,8.0
202.14,8.0
202.14,8.0
202.14,8.0
202.14,8.0
202.14,8.0
202.14,9.0
202.14,9.0
202.14,6.0
202.14,9.0
202.14,9.0
202.14,9.0
202.14,9.0
202.14,9.0
202.14,11.0
202.14,12.0
202.14,7.0
202.14,7.0
202.14,7.0
202.14,7.0
202.14,9.0
202.14,9.0
202.14,9.0
202.14,9.0
202.14,9.0
202.14,9.0
202.14,8.0
202.14,9.0
202.14,8.0
202.14,8.0
202.14,8.0
202.14,10.0
202.14,10.0
202.14,10.0
202.14,9.0
202.14,9.0
202.14,9.0
202.14,7.0
202.14,7.0
202.14,7.0
202.14,6.0
202.14,7.0
202.14,6.0
202.14,6.0
202.14,6.0
182.05,6.0
182.05,6.0
182.05,8.0
182.05,8.0
182.05,11.0
182.05,12.0
182.05,11.0
182.05,10.0
182.05,12.0
182.05,12.0
182.05,11.0
182.05,12.0
182.05,11.0
182.05,11.0
182.05,9.0
182.05,8.0
182.05,8.0
182.05,6.0
202.14,9.0
202.14,6.0
182.05,6.0
182.05,9.0
182.05,9.0
182.05,9.0
182.05,9.0
182.05,10.0
182.05,10.0
182.05,6.0
182.05,8.0
182.05,9.0
182.05,9.0
182.05,10.0
182.05,10.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,7.0
182.05,5.0
182.05,7.0
182.05,7.0
182.05,6.0
182.05,5.0
647.97,5.0
647.97,6.0
202.14,6.0
202.14,8.0
202.14,5.0
202.14,3.0
74315.64999999998,3.0
74315.64999999998,3.0
74315.64999999998,4.0
74315.64999999998,4.0
74315.64999999998,6.0
74315.64999999998,7.0
74315.64999999998,7.0
74315.64999999998,7.0
74315.64999999998,5.0
74315.64999999998,5.0
647.97,5.0
647.97,5.0
647.97,5.0
647.97,6.0
647.97,6.0
647.97,6.0
647.97,6.0
647.97,6.0
647.97,7.0
647.97,7.0
74315.64999999998,5.0
74315.64999999998,9.0
74315.64999999998,9.0
74315.64999999998,9.0
74315.64999999998,9.0
74315.64999999998,6.0
74315.64999999998,6.0
74315.64999999998,6.0
647.97,7.0
647.97,6.0
74315.64999999998,6.0
74315.64999999998,7.0
74315.64999999998,7.0
74315.64999999998,6.0
74315.64999999998,7.0
74315.64999999998,7.0
788.15,7.0
788.15,7.0
788.15,7.0
788.15,7.0
788.15,8.0
788.15,8.0
788.15,8.0
788.15,7.0
788.15,8.0
788.15,8.0
647.97,6.0
647.97,6.0
788.15,6.0
788.15,6.0
647.97,9.0
647.97,9.0
647.97,9.0
647.97,9.0
647.97,7.0
647.97,6.0
788.15,7.0
788.15,6.0
202.14,6.0
202.14,6.0
202.14,6.0
202.14,6.0
202.14,6.0
202.14,6.0
202.14,6.0
202.14,6.0
202.14,10.0
202.14,10.0
202.14,10.0
202.14,10.0
202.14,10.0
202.14,9.0
202.14,9.0
202.14,9.0
202.14,9.0
202.14,9.0
202.14,9.0
202.14,7.0
202.14,7.0
202.14,6.0
202.14,6.0
202.14,6.0
202.14,6.0
202.14,6.0
202.14,6.0
202.14,6.0
202.14,8.0
202.14,8.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,8.0
182.05,6.0
182.05,6.0
182.05,6.0
182.05,8.0
182.05,8.0
182.05,11.0
182.05,8.0
182.05,8.0
182.05,6.0
788.15,6.0
788.15,6.0
788.15,6.0
788.15,6.0
788.15,6.0
788.15,6.0
788.15,6.0
788.15,6.0
788.15,6.0
788.15,6.0
788.15,8.0
788.15,8.0
788.15,9.0
788.15,9.0
788.15,9.0
788.15,9.0
788.15,9.0
788.15,9.0
788.15,8.0
788.15,8.0
788.15,8.0
788.15,8.0
788.15,8.0
788.15,10.0
788.15,10.0
788.15,8.0
788.15,8.0
788.15,8.0
788.15,9.0
788.15,9.0
788.15,9.0
788.15,6.0
931.24,6.0
931.24,8.0
931.24,8.0
931.24,9.0
931.24,9.0
931.24,9.0
931.24,9.0
931.24,9.0
931.24,9.0
931.24,9.0
931.24,9.0
931.24,9.0
931.24,9.0
931.24,9.0
931.24,6.0
931.24,6.0
788.15,10.0
788.15,10.0
788.15,10.0
788.15,6.0
931.24,6.0
931.24,11.0
931.24,10.0
931.24,10.0
931.24,10.0
931.24,11.0
931.24,11.0
931.24,7.0
788.15,6.0
788.15,7.0
788.15,6.0
788.15,6.0
931.24,7.0
931.24,6.0
931.24,12.0
931.24,10.0
931.24,7.0
931.24,7.0
931.24,7.0
931.24,7.0
931.24,7.0
931.24,7.0
931.24,9.0
931.24,9.0
931.24,7.0
931.24,8.0
931.24,9.0
931.24,7.0
931.24,7.0
931.24,7.0
931.24,7.0
931.24,7.0
931.24,11.0
931.24,8.0
1003.11,9.0
1003.11,9.0
1003.11,9.0
1003.11,9.0
1003.11,10.0
1003.11,13.0
1003.11,13.0
1003.11,12.0
1003.11,12.0
1003.11,11.0
1003.11,11.0
1003.11,11.0
1003.11,12.0
1003.11,11.0
1003.11,11.0
1003.11,11.0
1033.04,11.0
1033.04,11.0
1033.04,11.0
1033.04,12.0
1033.04,12.0
662.28,10.0
662.28,9.0
662.28,10.0
662.28,10.0
662.28,9.0
662.28,9.0
662.28,10.0
662.28,10.0
662.28,10.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,10.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,10.0
662.28,10.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,10.0
662.28,11.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,10.0
662.28,10.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,10.0
662.28,8.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,8.0
662.28,9.0
662.28,9.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,7.0
662.28,8.0
662.28,8.0
662.28,7.0
662.28,7.0
662.28,8.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,10.0
662.28,10.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,7.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,7.0
662.28,7.0
662.28,6.0
662.28,6.0
662.28,6.0
662.28,8.0
662.28,7.0
662.28,10.0
662.28,10.0
662.28,10.0
662.28,10.0
662.28,7.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,10.0
662.28,9.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,9.0
662.28,9.0
662.28,8.0
662.28,9.0
662.28,8.0
662.28,8.0
662.28,10.0
662.28,10.0
662.28,9.0
662.28,8.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,8.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,6.0
662.28,6.0
662.28,6.0
662.28,6.0
662.28,6.0
662.28,6.0
662.28,6.0
662.28,6.0
662.28,6.0
662.28,6.0
662.28,6.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,7.0
662.28,5.0
662.28,5.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,6.0
662.28,6.0
662.28,7.0
662.28,6.0
662.28,6.0
662.28,7.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,7.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,6.0
662.28,9.0
662.28,7.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,9.0
662.28,10.0
662.28,8.0
662.28,9.0
662.28,8.0
662.28,8.0
662.28,7.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,8.0
662.28,10.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,11.0
662.28,6.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,5.0
662.28,5.0
662.28,5.0
662.28,8.0
662.28,9.0
662.28,11.0
662.28,10.0
662.28,9.0
662.28,9.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,9.0
662.28,9.0
676.22,9.0
676.22,9.0
662.28,6.0
662.28,6.0
662.28,4.0
662.28,4.0
676.22,6.0
676.22,4.0
662.28,4.0
662.28,4.0
662.28,3.0
662.28,7.0
662.28,7.0
662.28,5.0
662.28,5.0
662.28,5.0
662.28,7.0
662.28,6.0
74436.74,6.0
74436.74,4.0
3265.7,6.0
3265.7,6.0
3265.7,6.0
3265.7,4.0
662.28,5.0
662.28,5.0
998.87,5.0
998.87,4.0
662.28,8.0
662.28,8.0
662.28,8.0
662.28,4.0
3265.7,5.0
3265.7,5.0
3265.7,5.0
3265.7,5.0
3265.7,5.0
3265.7,6.0
662.28,8.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,7.0
662.28,9.0
662.28,9.0
662.28,5.0
73984.00999999998,6.0
73984.00999999998,5.0
662.28,6.0
662.28,6.0
662.28,6.0
662.28,9.0
662.28,9.0
662.28,9.0
662.28,8.0
662.28,7.0
662.28,9.0
662.28,9.0
662.28,8.0
662.28,10.0
662.28,10.0
662.28,6.0
73984.00999999998,1.0
73984.00999999998,6.0
457.28,4.0
457.28,6.0
457.28,7.0
457.28,7.0
457.28,7.0
457.28,4.0
457.28,6.0
457.28,7.0
457.28,7.0
457.28,9.0
457.28,7.0
457.28,7.0
457.28,7.0
457.28,7.0
457.28,7.0
457.28,7.0
457.28,7.0
457.28,7.0
457.28,6.0
457.28,7.0
457.28,7.0
457.28,8.0
457.28,8.0
457.28,8.0
457.28,8.0
457.28,8.0
457.28,7.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,4.0
457.28,4.0
457.28,4.0
457.28,4.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,8.0
457.28,8.0
457.28,8.0
457.28,8.0
457.28,6.0
457.28,6.0
457.28,5.0
457.28,5.0
457.28,4.0
457.28,7.0
457.28,4.0
457.28,4.0
457.28,4.0
457.28,4.0
457.28,4.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,5.0
457.28,4.0
457.28,5.0
457.28,4.0
457.28,4.0
73984.00999999998,6.0
73984.00999999998,6.0
73984.00999999998,8.0
73984.00999999998,7.0
73984.00999999998,7.0
73984.00999999998,9.0
73984.00999999998,9.0
73984.00999999998,6.0
73984.00999999998,8.0
73984.00999999998,7.0
73984.00999999998,6.0
73984.00999999998,6.0
73984.00999999998,9.0
73984.00999999998,5.0
73984.00999999998,9.0
73984.00999999998,9.0
73984.00999999998,4.0
73984.00999999998,10.0
73984.00999999998,10.0
73984.00999999998,6.0
73984.00999999998,5.0
73984.00999999998,6.0
73984.00999999998,4.0
73984.00999999998,4.0
998.87,6.0
998.87,6.0
73984.00999999998,6.0
73984.00999999998,6.0
73984.00999999998,8.0
73984.00999999998,7.0
73984.00999999998,5.0
73984.00999999998,5.0
73984.00999999998,12.0
73984.00999999998,10.0
73984.00999999998,7.0
73984.00999999998,6.0
998.87,7.0
998.87,4.0
998.87,4.0
998.87,4.0
998.87,4.0
998.87,4.0
73984.00999999998,6.0
73984.00999999998,7.0
73984.00999999998,6.0
73984.00999999998,6.0
73984.00999999998,6.0
73984.00999999998,6.0
73984.00999999998,6.0
73984.00999999998,6.0
998.87,6.0
998.87,8.0
998.87,8.0
998.87,8.0
998.87,8.0
998.87,8.0
998.87,8.0
998.87,8.0
998.87,6.0
998.87,8.0
998.87,8.0
998.87,8.0
998.87,4.0
998.87,7.0
73984.00999999998,5.0
73984.00999999998,6.0
998.87,6.0
998.87,6.0
998.87,6.0
998.87,6.0
998.87,6.0
998.87,6.0
998.87,8.0
998.87,7.0
998.87,7.0
998.87,7.0
998.87,10.0
998.87,9.0
998.87,9.0
998.87,9.0
998.87,6.0
998.87,5.0
998.87,10.0
998.87,10.0
998.87,10.0
998.87,10.0
998.87,9.0
998.87,8.0
73984.00999999998,6.0
73984.00999999998,6.0
998.87,6.0
998.87,6.0
998.87,6.0
998.87,6.0
998.87,6.0
998.87,6.0
998.87,6.0
998.87,6.0
998.87,6.0
998.87,6.0
998.87,7.0
998.87,6.0
813.11,7.0
813.11,7.0
813.11,6.0
813.11,7.0
813.11,6.0
813.11,8.0
813.11,8.0
813.11,5.0
813.11,5.0
813.11,5.0
813.11,6.0
813.11,7.0
813.11,7.0
813.11,8.0
813.11,9.0
813.11,8.0
813.11,7.0
813.11,9.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,8.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,8.0
813.11,5.0
813.11,5.0
813.11,8.0
813.11,5.0
813.11,10.0
813.11,8.0
813.11,9.0
813.11,9.0
813.11,8.0
813.11,5.0
813.11,6.0
813.11,6.0
813.11,6.0
813.11,6.0
813.11,7.0
813.11,7.0
813.11,6.0
813.11,8.0
813.11,8.0
813.11,6.0
813.11,6.0
813.11,6.0
813.11,6.0
813.11,7.0
813.11,9.0
813.11,5.0
813.11,5.0
813.11,5.0
813.11,5.0
813.11,5.0
813.11,7.0
813.11,6.0
813.11,6.0
813.11,8.0
813.11,7.0
813.11,5.0
813.11,6.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,6.0
813.11,6.0
813.11,6.0
813.11,10.0
813.11,10.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,7.0
813.11,6.0
813.11,6.0
813.11,6.0
813.11,6.0
813.11,6.0
813.11,8.0
813.11,8.0
813.11,6.0
813.11,6.0
813.11,6.0
813.11,6.0
813.11,9.0
813.11,9.0
813.11,9.0
813.11,9.0
813.11,9.0
813.11,9.0
813.11,9.0
813.11,10.0
813.11,10.0
813.11,10.0
813.11,10.0
813.11,11.0
813.11,11.0
813.11,11.0
813.11,11.0
813.11,8.0
813.11,9.0
813.11,7.0
813.11,9.0
813.11,9.0
813.11,9.0
813.11,9.0
813.11,9.0
813.11,9.0
813.11,9.0
813.11,11.0
813.11,11.0
813.11,9.0
813.11,9.0
813.11,9.0
813.11,11.0
813.11,9.0
813.11,11.0
813.11,8.0
813.11,11.0
813.11,9.0
813.11,10.0
813.11,10.0
813.11,12.0
813.11,12.0
813.11,10.0
813.11,10.0
813.11,2.0
813.11,2.0
1692.4,2.0
1692.4,2.0
1692.4,2.0
1692.4,2.0
1692.4,2.0
1692.4,2.0
1692.4,7.0
1692.4,7.0
1692.4,7.0
1692.4,7.0
1692.4,7.0
1692.4,6.0
1692.4,6.0
1692.4,7.0
1692.4,7.0
1692.4,7.0
1692.4,7.0
1692.4,7.0
1692.4,7.0
1692.4,7.0
1692.4,7.0
1692.4,6.0
1692.4,8.0
1692.4,6.0
1692.4,6.0
1692.4,6.0
1692.4,8.0
1692.4,8.0
1692.4,7.0
1692.4,7.0
1692.4,7.0
1692.4,8.0
1692.4,8.0
1692.4,8.0
1116.68,6.0
1116.68,9.0
1116.68,9.0
1116.68,9.0
1116.68,9.0
1116.68,9.0
1116.68,9.0
1116.68,9.0
1116.68,2.0
1116.68,5.0
1116.68,5.0
1116.68,5.0
1116.68,5.0
1116.68,5.0
1116.68,5.0
1116.68,5.0
1116.68,5.0
1116.68,6.0
1692.4,10.0
1692.4,10.0
1116.68,10.0
1116.68,10.0
1116.68,10.0
